category,extra_name,main_name,price,subcategory,unit_price
Varme drikker,800 g,Nesquik Refill,"kr 49,80",Kakao og sjokoladepulver,"kr 62,25 per kg"
Varme drikker,2 kg,Regia Kakao 2 x 1kg,"kr 242,60",Kakao og sjokoladepulver,"kr 121,30 per kg"
Varme drikker,"Original, 260 g",Regia Kakao,"kr 31,20",Kakao og sjokoladepulver,"kr 120,00 per kg"
Varme drikker,10 stk,Regia Lett Kakao,"kr 48,50",Kakao og sjokoladepulver,"kr 4,85 per stk"
Varme drikker,"10 poser, 10 stk","Sjokoladedrikk, Rett i Koppen","kr 37,30",Kakao og sjokoladepulver,"kr 3,73 per stk"
Mel og bakeingredienser,"Langpanne, 854 g",Sjokoladekake,"kr 60,90",Ferdigmikser,"kr 71,31 per kg"
Mel og bakeingredienser,340 g,Kremet Sjokoladeglasur,"kr 39,80",Ferdigmikser,"kr 117,06 per kg"
Mel og bakeingredienser,278 g,Sjokoladeglasur Langpanne,"kr 34,80",Ferdigmikser,"kr 125,18 per kg"
Mel og bakeingredienser,"Lyse muffins, 331 g",Muffins Mix,"kr 39,40",Ferdigmikser,"kr 119,03 per kg"
Mel og bakeingredienser,224 g,Grove Vafler,"kr 25,00",Ferdigmikser,"kr 111,61 per kg"
Mel og bakeingredienser,246 g,Vafler,"kr 16,90",Ferdigmikser,"kr 68,70 per kg"
Mel og bakeingredienser,"Sjokolade, 335 g",Muffins Mix,"kr 38,80",Ferdigmikser,"kr 115,82 per kg"
Tørkepapir og vaskemidler,"Toalett og bad, 60 stk",Easy Wipe,"kr 47,40","Kluter, svamper og hansker","kr 0,79 per stk"
Tørkepapir og vaskemidler,"Kjøkken, 60 stk",Easy Wipe,"kr 46,10","Kluter, svamper og hansker","kr 0,77 per stk"
Tørkepapir og vaskemidler,"Krystal, 10 stk",Engangsvåtmopp,"kr 89,80","Kluter, svamper og hansker","kr 8,98 per stk"
Tørkepapir og vaskemidler,"Allrent, 10 stk",Engangsvåtmopp,"kr 94,90","Kluter, svamper og hansker","kr 9,49 per stk"
Tørkepapir og vaskemidler,"Baderom, 10 stk",Engangsvåtmopp,"kr 89,90","Kluter, svamper og hansker","kr 8,99 per stk"
Tørkepapir og vaskemidler,10 stk,Universalklut,"kr 17,80","Kluter, svamper og hansker","kr 1,78 per stk"
Tørkepapir og vaskemidler,10 stk,Multisvamper,"kr 14,50","Kluter, svamper og hansker","kr 1,45 per stk"
Tørkepapir og vaskemidler,2 stk,Svamper,"kr 25,10","Kluter, svamper og hansker","kr 12,55 per stk"
Frukt og grønt,"Økologisk, 200 g",Tomatpuré,"kr 23,50",Hermetisert frukt og grønt,"kr 117,50 per kg"
Frukt og grønt,180 g,Tomatpuré,"kr 8,40",Hermetisert frukt og grønt,"kr 46,67 per kg"
Frukt og grønt,"3x160g, 480 g",Mais,"kr 31,80",Hermetisert frukt og grønt,"kr 66,25 per kg"
Frukt og grønt,"2x160g, 320 g",Mais Økologisk,"kr 25,90",Hermetisert frukt og grønt,"kr 80,94 per kg"
Frukt og grønt,340 g,Mais Crispniblets,"kr 23,70",Hermetisert frukt og grønt,"kr 69,71 per kg"
Frukt og grønt,410 g,Minimais,"kr 20,80",Hermetisert frukt og grønt,"kr 50,73 per kg"
Frukt og grønt,340 g,Maiskorn,"kr 11,90",Hermetisert frukt og grønt,"kr 35,00 per kg"
Varme drikker,"20 poser, 20 stk",Green Tea Pyramide,"kr 31,80",Grønn te,"kr 1,59 per stk"
Varme drikker,25 stk,Grønn Te Ingefær,"kr 56,00",Grønn te,"kr 2,24 per stk"
Varme drikker,25 stk,Grønn Te Chai,"kr 67,40",Grønn te,"kr 2,70 per stk"
Varme drikker,"Økologisk, 20 stk",Te Lime & Ginger Green,"kr 44,60",Grønn te,"kr 2,23 per stk"
Varme drikker,25 stk,Grønn te Mint,"kr 67,00",Grønn te,"kr 2,68 per stk"
Varme drikker,25 stk,Grønn te Pasjonsfrukt & Jasmin,"kr 67,00",Grønn te,"kr 2,68 per stk"
Varme drikker,25 stk,Grønn te Sitron,"kr 67,00",Grønn te,"kr 2,68 per stk"
Frukt og grønt,500 g,Klassisk Wokblanding,"kr 25,30",Frossen frukt og grønt,"kr 50,60 per kg"
Frukt og grønt,750 g,Lapskausblanding Grov,"kr 25,10",Frossen frukt og grønt,"kr 33,47 per kg"
Frukt og grønt,300 g,Mykstekt Løk,"kr 34,60",Frossen frukt og grønt,"kr 115,33 per kg"
Frukt og grønt,250 g,Soppblanding,"kr 33,10",Frossen frukt og grønt,"kr 132,40 per kg"
Frukt og grønt,"Fra Polen, 2,5 kg","Bringebær, Fryst","kr 299,00",Frossen frukt og grønt,"kr 119,60 per kg"
Frukt og grønt,2 kg,Brokkoliblanding,"kr 72,40",Frossen frukt og grønt,"kr 36,20 per kg"
Frukt og grønt,500 g,Indisk-inspirert Wok,"kr 31,10",Frossen frukt og grønt,"kr 62,20 per kg"
Frukt og grønt,500 g,Krydret Bønneblanding,"kr 30,60",Frossen frukt og grønt,"kr 61,20 per kg"
Frukt og grønt,500 g,Thai-inspirert Wok,"kr 35,10",Frossen frukt og grønt,"kr 70,20 per kg"
Legemidler og helsekost,20 stk,Ibux Kapsler 200mg,"kr 78,00",Legemidler,"kr 3,90 per stk"
Legemidler og helsekost,"1mg, 10 ml",Otrivin Nesespray Voksen,"kr 65,80",Legemidler,"kr 6580,00 per l"
Legemidler og helsekost,"1mg, 10 ml",Otrivin Nesespray Menthol,"kr 68,80",Legemidler,"kr 6880,00 per l"
Legemidler og helsekost,"1mg, 10 ml",Otrivin Comp Nesespray,"kr 77,40",Legemidler,"kr 7740,00 per l"
Legemidler og helsekost,"0,5mg, 10 ml",Otrivin Nesespray,"kr 68,80",Legemidler,"kr 6880,00 per l"
Legemidler og helsekost,50 ml,Otricare Aloe Vera Saltvannsspray,"kr 78,30",Legemidler,"kr 1566,00 per l"
Legemidler og helsekost,"18 x 5 ml, 18 stk",Otribaby Saltvann,"kr 83,50",Legemidler,"kr 4,64 per stk"
Legemidler og helsekost,"10mg, 21 stk",Zyrtec Allergitabletter,"kr 185,90",Legemidler,"kr 8,85 per stk"
Mel og bakeingredienser,2 kg,Fibra Fullkornshvetemel,"kr 40,80",Mel og sukker,"kr 20,40 per kg"
Brød og frokostblandinger,1 stk,Nysmurt Ciabatta Med Kylling,"kr 59,90",Påsmurt,"kr 59,90 per stk"
Frukt og grønt,55 g,Cashewnøtter,"kr 12,70","Frø, nøtter og tørket frukt","kr 230,91 per kg"
Frukt og grønt,"Småsulten, 125 g",Polly Ovnsristede Mandler,"kr 42,70","Frø, nøtter og tørket frukt","kr 341,60 per kg"
Frukt og grønt,"Uten Salt, 350 g",Nøtti Frutti,"kr 53,40","Frø, nøtter og tørket frukt","kr 152,57 per kg"
Frukt og grønt,175 g,Gløggmix,"kr 39,90","Frø, nøtter og tørket frukt","kr 228,00 per kg"
Frukt og grønt,270 g,Spesial Med Havsalt,"kr 77,80","Frø, nøtter og tørket frukt","kr 288,15 per kg"
Frukt og grønt,330 g,Polly Peanøtter,"kr 31,90","Frø, nøtter og tørket frukt","kr 96,67 per kg"
Frukt og grønt,80 g,Yoghurtnøtter,"kr 42,40","Frø, nøtter og tørket frukt","kr 530,00 per kg"
Frukt og grønt,160 g,Cashew Mosambik,"kr 70,80","Frø, nøtter og tørket frukt","kr 442,50 per kg"
Frukt og grønt,190 g,Aprikos Tørket,"kr 69,40","Frø, nøtter og tørket frukt","kr 365,26 per kg"
Iceland,"16 stk, 192 g",No Bull Veganboller,"kr 69,90",Middag og tilbehør,"kr 364,06 per kg"
Iceland,"2 stk, 226 g",No Bull Burger,"kr 69,90",Middag og tilbehør,"kr 309,29 per kg"
Iceland,"2 stk, 270 g",Nacho Spicy Bønneburger,"kr 39,90",Middag og tilbehør,"kr 147,78 per kg"
Iceland,"4 stk, 320 g",Vegetarburgere,"kr 39,90",Middag og tilbehør,"kr 124,69 per kg"
Iceland,"Benfri, Uten skinn, 700 g",Fiskefilet,"kr 79,90",Middag og tilbehør,"kr 114,14 per kg"
Iceland,"4 stk, Benfri, 400 g",Makrellfilet,"kr 64,90",Middag og tilbehør,"kr 162,25 per kg"
Iceland,"4 stk, 440 g",Torskefilet,"kr 84,90",Middag og tilbehør,"kr 192,95 per kg"
Iceland,"4 stk, Benfri, 460 g",Lettrøkt Hysefilet,"kr 89,90",Middag og tilbehør,"kr 195,43 per kg"
Iceland,450 g,Sugo Alle Vongole,"kr 71,90",Middag og tilbehør,"kr 159,78 per kg"
Mel og bakeingredienser,100 g,Tørsleffs Ekte Vaniljesukker,"kr 34,40",Baketilbehør,"kr 344,00 per kg"
Mel og bakeingredienser,140 g,Vaniljesukker,"kr 29,00",Baketilbehør,"kr 207,14 per kg"
Mel og bakeingredienser,175 g,Vaniljesukker,"kr 21,80",Baketilbehør,"kr 124,57 per kg"
Mel og bakeingredienser,140 g,Bakepulver,"kr 20,70",Baketilbehør,"kr 147,86 per kg"
Mel og bakeingredienser,250 g,Bakepulver,"kr 19,00",Baketilbehør,"kr 76,00 per kg"
Mel og bakeingredienser,"Økologisk, 10 g",Bourbon Vaniljepulver,"kr 175,60",Baketilbehør,"kr 17560,00 per kg"
Fisk og sjømat,,SALMA Taco,"kr 79,80",Fersk fisk,"kr 199,50 per kg"
Fisk og sjømat,,Salma Backloin,"kr 78,90",Fersk fisk,"kr 415,26 per kg"
Fisk og sjømat,,Fersk Langefilet,"kr 51,90",Fersk fisk,"kr 259,50 per kg"
Fisk og sjømat,,Salma Bellyloin,"kr 127,00",Fersk fisk,"kr 352,78 per kg"
Fisk og sjømat,,Backloin 1/2,"kr 70,20",Fersk fisk,"kr 351,00 per kg"
Fisk og sjømat,,Bellyloin 1/2,"kr 135,10",Fersk fisk,"kr 337,75 per kg"
Pizza og taco,"12 stk, 135 g",Taco Shells,"kr 19,80",Taco,"kr 146,67 per kg"
Pizza og taco,320 g,Taco Dinner Kit,"kr 13,80",Taco,"kr 43,13 per kg"
Pizza og taco,"Taste Lab, 8 stk ca 15 cm",Tortillas Mini,"kr 13,20",Taco,"kr 55,00 per kg"
Pizza og taco,"Taste Lab, 8 stk ca 20 cm",Tortillas Mais,"kr 15,80",Taco,"kr 49,38 per kg"
Pizza og taco,312 g,Salsa Dip Medium,"kr 31,80",Taco,"kr 101,92 per kg"
Pizza og taco,"Mild, 230 g",Taco Sauce,"kr 18,80",Taco,"kr 81,74 per kg"
Pizza og taco,320 g,Old El Paso Cheese & Red Pepper Dip,"kr 39,90",Taco,"kr 124,69 per kg"
Sminke og skjønnhet,1 stk,Lash Sensational - Black,"kr 144,60",Mascara,"kr 144,60 per stk"
Tørkepapir og vaskemidler,500 ml,Klorin Rengjøringsspray,"kr 51,80",Vaskemidler,"kr 103,60 per l"
Varme drikker,"20 poser, 20 stk",Forest Fruit Tea Pyramide,"kr 27,80",Urte-te og frukt-te,"kr 1,39 per stk"
Fisk og sjømat,"30 stk, 900 g",Fiskepinner,"kr 33,80",Frossen fisk og sjømat,"kr 37,56 per kg"
Fisk og sjømat,2 kg,Torskefilet Sjøfrosset,"kr 269,00",Frossen fisk og sjømat,"kr 134,50 per kg"
Fisk og sjømat,"Økologisk, 500 g",Laksefilet Skinn- & Benfri,"kr 142,20",Frossen fisk og sjømat,"kr 284,40 per kg"
Fisk og sjømat,250 g,Spekesild,"kr 27,00",Frossen fisk og sjømat,"kr 108,00 per kg"
Fisk og sjømat,400 g,Scampi Kokt Med Hale,"kr 95,10",Frossen fisk og sjømat,"kr 237,75 per kg"
Fisk og sjømat,"26/30, 400 g",Scampi Rå med Skall,"kr 75,60",Frossen fisk og sjømat,"kr 189,00 per kg"
Fisk og sjømat,360 g,Frosne Kamskjell,"kr 147,10",Frossen fisk og sjømat,"kr 408,61 per kg"
Fisk og sjømat,"4 stk, 440 g",Torskefilet,"kr 84,90",Frossen fisk og sjømat,"kr 192,95 per kg"
Fisk og sjømat,"Benfri, Uten skinn, 700 g",Fiskefilet,"kr 79,90",Frossen fisk og sjømat,"kr 114,14 per kg"
Fisk og sjømat,"4 stk, Benfri, 400 g",Makrellfilet,"kr 64,90",Frossen fisk og sjømat,"kr 162,25 per kg"
Fisk og sjømat,"4 stk, Benfri, 460 g",Lettrøkt Hysefilet,"kr 89,90",Frossen fisk og sjømat,"kr 195,43 per kg"
Fisk og sjømat,450 g,Sugo Alle Vongole,"kr 71,90",Frossen fisk og sjømat,"kr 159,78 per kg"
Asiatisk,400 ml,Kokosmelk,"kr 17,90",Kokosmelk,"kr 44,75 per l"
Pålegg,"På Tube, 185 g",Stabbur-makrell,"kr 32,80",Majones og tubepålegg,"kr 177,30 per kg"
Asiatisk,260 g,Naan Bread,"kr 27,60",Naan og papadums,"kr 106,15 per kg"
"Kaker, kjeks og desserter",154 g,Oreo Kjeksrull,"kr 21,00",Kjeks,"kr 136,36 per kg"
Kjøtt og kylling,ca. 1 kg,Indrefilet av Kalv Med Parmaskinke og Parmesan,"kr 569,00",Storfe,"kr 569,00 per kg"
Tørkepapir og vaskemidler,4 stk,Kjøkkenrull,"kr 36,10",Toalettpapir og tørkerull,"kr 0,77 per m"
Tørkepapir og vaskemidler,1 stk,Lotus Tørkerull,"kr 35,80",Toalettpapir og tørkerull,"kr 0,36 per m"
Tørkepapir og vaskemidler,2 stk,Tørkerull,"kr 44,10",Toalettpapir og tørkerull,"kr 0,22 per m"
Tørkepapir og vaskemidler,1 stk,Torky Flexible Dispenser,"kr 98,60",Toalettpapir og tørkerull,"kr 98,60 per stk"
Tørkepapir og vaskemidler,77 stk,Vaskerull Refill,"kr 72,80",Toalettpapir og tørkerull,"kr 0,95 per stk"
Varme drikker,800 g,Sjokoladepulver,"kr 35,80",Kakao og sjokoladepulver,"kr 44,75 per kg"
Varme drikker,250 g,Kakao,"kr 24,80",Kakao og sjokoladepulver,"kr 99,20 per kg"
Varme drikker,"10pk, 320 g",Solbærtoddy,"kr 52,80",Kakao og sjokoladepulver,"kr 165,00 per kg"
Varme drikker,"Belgisk Sjokolade, 220 g",Sjokoladedrikk,"kr 58,20",Kakao og sjokoladepulver,"kr 264,55 per kg"
Mel og bakeingredienser,183 g,Lapper / Sveler,"kr 32,80",Ferdigmikser,"kr 179,23 per kg"
Mel og bakeingredienser,200 g,Grove Pannekaker,"kr 26,00",Ferdigmikser,"kr 130,00 per kg"
Mel og bakeingredienser,384 g,Eplekake Bakemiks,"kr 35,40",Ferdigmikser,"kr 92,19 per kg"
Mel og bakeingredienser,299 g,Marengs Pavlova,"kr 33,80",Ferdigmikser,"kr 113,04 per kg"
Mel og bakeingredienser,600 g,Hveteboller,"kr 39,40",Ferdigmikser,"kr 65,67 per kg"
Mel og bakeingredienser,552 g,Brownies,"kr 32,00",Ferdigmikser,"kr 57,97 per kg"
Mel og bakeingredienser,1 kg,Brownies Langpanne,"kr 67,20",Ferdigmikser,"kr 67,20 per kg"
Mel og bakeingredienser,1 kg,Sjokoladekake,"kr 45,30",Ferdigmikser,"kr 45,30 per kg"
Mel og bakeingredienser,450 g,Muffins,"kr 39,40",Ferdigmikser,"kr 87,56 per kg"
Mel og bakeingredienser,522 g,Pannekaker Økonomipakke,"kr 37,60",Ferdigmikser,"kr 72,03 per kg"
Tørkepapir og vaskemidler,"Tilfeldig mønster, 2 stk",Superklut,"kr 43,10","Kluter, svamper og hansker","kr 21,55 per stk"
Tørkepapir og vaskemidler,2 stk,Strikkeklut Bomull 2stk,"kr 23,60","Kluter, svamper og hansker","kr 11,80 per stk"
Tørkepapir og vaskemidler,1 stk,Mikrofiber Glassklut,"kr 28,10","Kluter, svamper og hansker","kr 28,10 per stk"
Tørkepapir og vaskemidler,1 stk,Mikrofiberklut Universal,"kr 18,10","Kluter, svamper og hansker","kr 18,10 per stk"
Tørkepapir og vaskemidler,1 stk,Mikrofiber Tørkehåndkle,"kr 28,10","Kluter, svamper og hansker","kr 28,10 per stk"
Tørkepapir og vaskemidler,"Assortert variant, 1 stk",Kjøkkenklut Microfiber,"kr 18,10","Kluter, svamper og hansker","kr 18,10 per stk"
Tørkepapir og vaskemidler,1 stk,Mikrofiberklut Baderom,"kr 43,10","Kluter, svamper og hansker","kr 43,10 per stk"
Tørkepapir og vaskemidler,1 stk,Mikrofibergulvklut,"kr 53,10","Kluter, svamper og hansker","kr 53,10 per stk"
Frukt og grønt,"3x198g, 594 g",Maiskorn,"kr 18,30",Hermetisert frukt og grønt,"kr 30,81 per kg"
Frukt og grønt,280 g,Soltørkede Tomater,"kr 44,80",Hermetisert frukt og grønt,"kr 160,00 per kg"
Frukt og grønt,390 g,Artisjokkhjerter,"kr 42,70",Hermetisert frukt og grønt,"kr 109,49 per kg"
Frukt og grønt,"Økologisk, 380 g",Maiskorn,"kr 21,20",Hermetisert frukt og grønt,"kr 55,79 per kg"
Frukt og grønt,190 g,Sushi Ingefær,"kr 62,80",Hermetisert frukt og grønt,"kr 330,53 per kg"
Frukt og grønt,145 g,Sushi Ginger,"kr 60,30",Hermetisert frukt og grønt,"kr 415,86 per kg"
Frukt og grønt,350 g,Kimchi,"kr 62,30",Hermetisert frukt og grønt,"kr 178,00 per kg"
Varme drikker,25 stk,Twinings Grønn Te med Sitron,"kr 63,40",Grønn te,"kr 2,54 per stk"
Varme drikker,25 stk,Grønn Te Earl Grey,"kr 59,20",Grønn te,"kr 2,37 per stk"
Varme drikker,20 stk,Clean Matcha Green,"kr 62,20",Grønn te,"kr 3,11 per stk"
Varme drikker,"Økologisk, 17 stk",Yogi Tea Green Balance,"kr 57,20",Grønn te,"kr 3,36 per stk"
Frukt og grønt,"Taste Lab, 250 g",Jalapeño Poppers,"kr 33,10",Frossen frukt og grønt,"kr 132,40 per kg"
Frukt og grønt,750 g,Rotgrønnsaker Grovkuttet,"kr 28,30",Frossen frukt og grønt,"kr 37,73 per kg"
Frukt og grønt,500 g,Søtpotet Fries,"kr 33,10",Frossen frukt og grønt,"kr 66,20 per kg"
Frukt og grønt,"Taste Lab, 300 g",Løkringer,"kr 31,60",Frossen frukt og grønt,"kr 105,33 per kg"
Frukt og grønt,"Taste Lab, 460 g",Røstipoteter med Ost,"kr 25,90",Frossen frukt og grønt,"kr 56,30 per kg"
Frukt og grønt,125 g,Sushi Salat Wakame,"kr 25,90",Frossen frukt og grønt,"kr 207,20 per kg"
Frukt og grønt,310 g,Grønnsaks Nuggets,"kr 47,50",Frossen frukt og grønt,"kr 153,23 per kg"
Legemidler og helsekost,100 ml,Tussin Hostemikstur,"kr 51,20",Legemidler,"kr 512,00 per l"
Legemidler og helsekost,"1 mg/ml, 100 ml",Pyrisept Oppløsning,"kr 51,20",Legemidler,"kr 512,00 per l"
Legemidler og helsekost,"2mg, 16 stk",Imodium Tabletter,"kr 113,20",Legemidler,"kr 7,08 per stk"
Legemidler og helsekost,"10 mg, 24 stk",Pepcid,"kr 218,90",Legemidler,"kr 9,12 per stk"
Legemidler og helsekost,18 bruk,Samarin,"kr 24,20",Legemidler,"kr 1,34 per bruk"
Legemidler og helsekost,"Mot Lus, 100 ml",10 Minutter Linicin Shampoo,"kr 220,70",Legemidler,"kr 2207,00 per l"
Legemidler og helsekost,"Egenbeskyttelse, 10 stk",Ansiktsmaske KN95,,Legemidler,"kr 16,00 per stk"
Mel og bakeingredienser,1 kg,Hvete Helkorn,"kr 17,40",Mel og sukker,"kr 17,40 per kg"
Mel og bakeingredienser,"Siktet, 2 kg",Hvetemel,"kr 18,90",Mel og sukker,"kr 9,45 per kg"
Mel og bakeingredienser,"Siktet, 1 kg",Hvetemel,"kr 12,80",Mel og sukker,"kr 12,80 per kg"
Mel og bakeingredienser,500 g,Melis,"kr 14,50",Mel og sukker,"kr 29,00 per kg"
Mel og bakeingredienser,1 kg,Sukker,"kr 20,90",Mel og sukker,"kr 20,90 per kg"
Mel og bakeingredienser,500 g,Brunt sukker,"kr 17,90",Mel og sukker,"kr 35,80 per kg"
Mel og bakeingredienser,500 g,Perlesukker,"kr 18,60",Mel og sukker,"kr 37,20 per kg"
Mel og bakeingredienser,500 g,"Sukkerbiter, Løs Raffinade","kr 20,90",Mel og sukker,"kr 41,80 per kg"
Mel og bakeingredienser,1 kg,Grovbakstmel,"kr 14,10",Mel og sukker,"kr 14,10 per kg"
Mel og bakeingredienser,1 kg,Sammalt Rug Grovmalt,"kr 12,20",Mel og sukker,"kr 12,20 per kg"
Brød og frokostblandinger,1 stk,Nysmurt Ciabatta Med Ost & Skinke,"kr 59,90",Påsmurt,"kr 59,90 per stk"
Brød og frokostblandinger,220 g,Nysmurt Ciabatta Med Roastbeef,"kr 59,90",Påsmurt,"kr 272,27 per kg"
Brød og frokostblandinger,1 stk,Nysmurt Ciabatta Med Røkt Laks og Eggerøre,"kr 59,90",Påsmurt,"kr 59,90 per stk"
Brød og frokostblandinger,1 stk,Nysmurt Vegetar Wraps,"kr 49,90",Påsmurt,"kr 49,90 per stk"
Brød og frokostblandinger,1 stk,Nysmurt Wrap Med Ost og Skinke,"kr 49,90",Påsmurt,"kr 49,90 per stk"
Brød og frokostblandinger,2 stk,Glutenfri Wienertoast,"kr 37,30",Påsmurt,"kr 207,22 per kg"
Frukt og grønt,250 g,Rosiner,"kr 19,30","Frø, nøtter og tørket frukt","kr 77,20 per kg"
Frukt og grønt,"6 x 42g, 252 g",Rosiner,"kr 26,40","Frø, nøtter og tørket frukt","kr 104,76 per kg"
Frukt og grønt,500 g,Rosiner,"kr 40,60","Frø, nøtter og tørket frukt","kr 81,20 per kg"
Frukt og grønt,60 g,Småsulten Nøttemiks,"kr 22,40","Frø, nøtter og tørket frukt","kr 373,33 per kg"
Frukt og grønt,600 g,Nøtte- & Fruktmix,"kr 31,10","Frø, nøtter og tørket frukt","kr 51,83 per kg"
Frukt og grønt,275 g,Peanøtter,"kr 18,40","Frø, nøtter og tørket frukt","kr 66,91 per kg"
Iceland,"16 stk, 490 g",Yorkshire Pudding,"kr 69,90",Middag og tilbehør,"kr 142,65 per kg"
Iceland,"7 stk, 420 g",Lyse Frøbriks,"kr 29,90",Middag og tilbehør,"kr 71,19 per kg"
Iceland,"7 stk, 420 g",Flerkornbriks,"kr 29,90",Middag og tilbehør,"kr 71,19 per kg"
Mel og bakeingredienser,"Økologisk, 18 g",Rålakrispulver,"kr 34,40",Baketilbehør,"kr 1911,11 per kg"
Mel og bakeingredienser,"5 poser, 0,07 kg",Tørrgjær Original,"kr 24,80",Baketilbehør,"kr 354,29 per kg"
Mel og bakeingredienser,"5 poser, 0,06 kg",Tørrgjær Søte Deiger,"kr 35,40",Baketilbehør,"kr 590,00 per kg"
Mel og bakeingredienser,"5 poser, 1 stk",Pizzagjær,"kr 24,60",Baketilbehør,"kr 24,60 per stk"
Mel og bakeingredienser,50 g,Fersk Gjær Søte Deiger,"kr 5,80",Baketilbehør,"kr 116,00 per kg"
Mel og bakeingredienser,50 g,Fersk Gjær Original,"kr 4,20",Baketilbehør,"kr 84,00 per kg"
Mel og bakeingredienser,50 g,Natron,"kr 14,80",Baketilbehør,"kr 296,00 per kg"
Pizza og taco,230 g,Taco Sauce Medium,"kr 15,60",Taco,"kr 67,83 per kg"
Pizza og taco,230 g,Tacosauce Hot,"kr 11,90",Taco,"kr 51,74 per kg"
Pizza og taco,230 g,Tacosauce Medium,"kr 10,40",Taco,"kr 45,22 per kg"
Pizza og taco,"0,18 kg",Taste Lab Salsa Clasica 180g,"kr 17,70",Taco,"kr 98,33 per kg"
Pizza og taco,"Mild, 315 g",Salsasaus Chunky,"kr 15,80",Taco,"kr 50,16 per kg"
Pizza og taco,120 g,Jalapeños,"kr 20,60",Taco,"kr 171,67 per kg"
Pizza og taco,"3 x 25g, 85 g",Taco Spice Mix 3 stk,"kr 17,80",Taco,"kr 209,41 per kg"
Pizza og taco,25 g,Taco Spice Mix,"kr 7,30",Taco,"kr 292,00 per kg"
Sminke og skjønnhet,1 stk,Volum'Express Colossal Black,"kr 143,50",Mascara,"kr 143,50 per stk"
Sminke og skjønnhet,1 stk,Volume Million Lashes So Couture Black,"kr 186,20",Mascara,"kr 186,20 per stk"
Sminke og skjønnhet,1 stk,Great Lash Very Black,"kr 109,20",Mascara,"kr 109,20 per stk"
Sminke og skjønnhet,1 stk,Double Extension Mascara Black,"kr 196,60",Mascara,"kr 196,60 per stk"
Sminke og skjønnhet,1 stk,Telescopic Mascara Carbon Black,"kr 165,40",Mascara,"kr 165,40 per stk"
Sminke og skjønnhet,1 stk,Volume Million Lashes Mascara Black,"kr 186,20",Mascara,"kr 186,20 per stk"
Sminke og skjønnhet,1 stk,Volum Million Lashes Brown,"kr 175,80",Mascara,"kr 175,80 per stk"
Sminke og skjønnhet,1 stk,Brow drama Transparent,"kr 123,80",Mascara,"kr 123,80 per stk"
Sminke og skjønnhet,1 stk,Brow drama Medium Brown,"kr 123,80",Mascara,"kr 123,80 per stk"
Tørkepapir og vaskemidler,750 ml,Klorin,"kr 24,60",Vaskemidler,"kr 32,80 per l"
Tørkepapir og vaskemidler,500 ml,Klar Baderomsspray,"kr 52,40",Vaskemidler,"kr 104,80 per l"
Tørkepapir og vaskemidler,"Frisk duft, 0,75 l",Allrent,"kr 43,90",Vaskemidler,"kr 58,53 per l"
Tørkepapir og vaskemidler,48 stk,Universalserviett Rengjøring,"kr 28,50",Vaskemidler,"kr 0,59 per stk"
Tørkepapir og vaskemidler,"Kjøkken, 60 stk",Easy Wipe,"kr 46,10",Vaskemidler,"kr 0,77 per stk"
Tørkepapir og vaskemidler,"Toalett og bad, 60 stk",Easy Wipe,"kr 47,40",Vaskemidler,"kr 0,79 per stk"
Tørkepapir og vaskemidler,"Glass og speil, 60 stk",Easy Wipe,"kr 42,60",Vaskemidler,"kr 0,71 per stk"
Varme drikker,"20 poser, 20 stk",Spicy Indian Chai,"kr 61,40",Urte-te og frukt-te,"kr 3,07 per stk"
Varme drikker,25 stk,"Eple, Kanel & Rosin-te","kr 55,80",Urte-te og frukt-te,"kr 2,23 per stk"
Varme drikker,20 stk,Peppermint & Licorice Tea,"kr 59,80",Urte-te og frukt-te,"kr 2,99 per stk"
Varme drikker,"Infuso, 20 stk",Ginger & Lime-te,"kr 65,60",Urte-te og frukt-te,"kr 3,28 per stk"
Varme drikker,"40 poser, 40 stk",Taste Collection Frukt-Te,"kr 57,80",Urte-te og frukt-te,"kr 1,45 per stk"
Varme drikker,"20 poser, 20 stk",Peach Mango Tea Pyramide,"kr 34,40",Urte-te og frukt-te,"kr 1,72 per stk"
Fisk og sjømat,110 g,Lobnobs,"kr 19,10",Frossen fisk og sjømat,"kr 173,64 per kg"
Fisk og sjømat,"90+, 2 kg",Best Pris Reker,"kr 99,90",Frossen fisk og sjømat,"kr 49,95 per kg"
Fisk og sjømat,450 g,Fiskepinner,"kr 39,30",Frossen fisk og sjømat,"kr 87,33 per kg"
Fisk og sjømat,1 stk,Frosne Fylte Krabbeskjell,"kr 51,90",Frossen fisk og sjømat,"kr 346,00 per kg"
Fisk og sjømat,"Chile, Str 60/80, 1 kg",Frosne Halvkokt Blåskjell,"kr 62,30",Frossen fisk og sjømat,"kr 62,30 per kg"
Fisk og sjømat,"USA, Str 10/20, 500 g",Frosne Kamskjell Uten Rogn,"kr 134,20",Frossen fisk og sjømat,"kr 268,40 per kg"
Asiatisk,250 ml,Kokosmelk,"kr 16,90",Kokosmelk,"kr 67,60 per l"
Asiatisk,400 ml,Kokosmelk Lett,"kr 14,10",Kokosmelk,"kr 35,25 per l"
Asiatisk,165 ml,Kokosmelk Mini,"kr 12,60",Kokosmelk,"kr 76,36 per l"
Pålegg,"Tube, 175 g",Rekeost,"kr 33,40",Majones og tubepålegg,"kr 190,86 per kg"
Pålegg,"Tube, 175 g",Jalapeño Ost,"kr 33,40",Majones og tubepålegg,"kr 190,86 per kg"
